Date,ESBKStock_Open_average,ESBKStock_Open_max,ESBKStock_Open_min,ESBKStock_Open_volatility,ESBKStock_Open_change,ESBKStock_High_average,ESBKStock_High_max,ESBKStock_High_min,ESBKStock_High_volatility,ESBKStock_High_change,ESBKStock_Low_average,ESBKStock_Low_max,ESBKStock_Low_min,ESBKStock_Low_volatility,ESBKStock_Low_change,ESBKStock_Close_average,ESBKStock_Close_max,ESBKStock_Close_min,ESBKStock_Close_volatility,ESBKStock_Close_change,ESBKStock_Volume_average,ESBKStock_Volume_max,ESBKStock_Volume_min,ESBKStock_Volume_volatility,ESBKStock_Volume_change
2016-01-03,20.2575,20.55,19.52,1.0300000000000011,-0.9699999999999989,20.4625,20.55,20.34,0.21000000000000085,-0.14999999999999858,19.8775,20.5,19.52,0.9800000000000004,-0.010000000000001563,20.0675,20.5,19.84,0.6600000000000001,0.129999999999999,2333,3726,494,3232,410
2016-01-10,19.8525,20.25,19.25,1.0,0.8599999999999994,19.8775,20.35,19.25,1.1000000000000014,0.8599999999999994,19.4975,20.11,19.11,1.0,0.8599999999999994,19.825,20.35,19.25,1.1000000000000014,0.8599999999999994,2261,4029,148,3881,875
2016-01-17,19.285,19.56,19.03,0.5299999999999976,-0.05999999999999872,19.4725,19.78,19.08,0.7000000000000028,-0.28000000000000114,19.0225,19.2,18.85,0.34999999999999787,-0.34999999999999787,19.247500000000002,19.73,19.01,0.7199999999999989,-0.5300000000000011,2738,5649,630,5019,4073
2016-01-24,18.786,19.5,18.54,0.9600000000000009,-0.9600000000000009,18.788,19.5,18.55,0.9499999999999993,-0.9499999999999993,18.652,19.48,18.12,1.3599999999999994,-1.3599999999999994,18.674,19.5,18.12,1.379999999999999,-1.379999999999999,1370,2546,526,2020,1385
2016-01-31,18.541999999999998,18.65,18.4,0.25,-0.04999999999999716,18.558,18.65,18.41,0.23999999999999844,-0.04999999999999716,18.432,18.65,18.11,0.5399999999999991,-0.04999999999999716,18.448,18.65,18.11,0.5399999999999991,-0.04999999999999716,272,741,3,738,-49
2016-02-07,18.414,18.66,18.0,0.6600000000000001,0.5199999999999996,18.582,18.68,18.28,0.3999999999999986,0.35999999999999943,18.284,18.65,18.0,0.6499999999999986,0.5199999999999996,18.434,18.68,18.08,0.6000000000000014,0.5199999999999996,708,1960,208,1752,-702
2016-02-14,17.75,18.0,17.5,0.5,-0.5,18.22,18.44,18.0,0.4400000000000013,0.4400000000000013,17.75,18.0,17.5,0.5,-0.5,18.22,18.44,18.0,0.4400000000000013,0.4400000000000013,351,387,316,71,71
2016-02-21,17.71666666666667,18.0,17.45,0.5500000000000007,0.19000000000000128,17.778333333333332,18.0,17.64,0.35999999999999943,-0.10999999999999943,17.563333333333333,18.0,16.83,1.1700000000000017,0.19000000000000128,17.76,18.0,17.64,0.35999999999999943,-0.10999999999999943,1982,9714,0,9714,-559
2016-02-28,18.22,18.55,17.55,1.0,0.5,18.392,18.55,18.01,0.5399999999999991,0.48999999999999844,18.072,18.46,17.55,0.9100000000000001,0.3999999999999986,18.184,18.49,17.75,0.7399999999999984,0.4499999999999993,2454,4587,1288,3299,3299
2016-03-06,18.294,18.65,18.0,0.6499999999999986,0.3299999999999983,18.394,18.65,18.25,0.3999999999999986,0.1999999999999993,18.192,18.32,18.0,0.3200000000000003,-0.120000000000001,18.292,18.45,18.19,0.259999999999998,-0.25,840,2200,55,2145,342
2016-03-13,18.216,18.69,17.83,0.860000000000003,0.860000000000003,18.488,18.69,18.03,0.6600000000000001,0.060000000000002274,18.13,18.36,17.83,0.5300000000000011,0.5300000000000011,18.376,18.63,18.0,0.629999999999999,-0.25,1831,3342,540,2802,-177
2016-03-20,18.4675,18.5,18.4,0.10000000000000142,-0.07000000000000028,18.56,18.65,18.5,0.14999999999999858,-0.08999999999999986,18.3,18.45,18.21,0.23999999999999844,-0.019999999999999574,18.4225,18.59,18.25,0.33999999999999986,-0.33999999999999986,5325,7066,2514,4552,-712
2016-03-27,18.384,18.5,18.27,0.23000000000000043,0.10000000000000142,18.400000000000002,18.5,18.35,0.14999999999999858,0.019999999999999574,18.212,18.37,18.01,0.35999999999999943,0.10999999999999943,18.242,18.37,18.01,0.35999999999999943,0.019999999999999574,1251,3766,350,3416,-3416
2016-04-03,18.445,18.49,18.37,0.11999999999999744,0.029999999999997584,18.46,18.49,18.43,0.05999999999999872,0.029999999999997584,18.305,18.44,18.06,0.38000000000000256,-0.2900000000000027,18.32,18.44,18.06,0.38000000000000256,-0.2900000000000027,958,1838,472,1366,-1179
2016-04-10,18.415,18.48,18.26,0.21999999999999886,-0.21999999999999886,18.47,18.48,18.44,0.03999999999999915,0.0,18.255,18.48,18.12,0.35999999999999943,0.09999999999999787,18.34,18.48,18.2,0.28000000000000114,0.28000000000000114,568,1137,8,1129,564
2016-04-17,18.472,18.5,18.39,0.10999999999999943,0.00999999999999801,18.476,18.5,18.39,0.10999999999999943,-0.010000000000001563,18.348,18.5,18.25,0.25,-0.21999999999999886,18.366,18.5,18.25,0.25,-0.23999999999999844,1100,3209,417,2792,-133
2016-04-24,18.45,18.49,18.4,0.08999999999999986,0.07000000000000028,18.451999999999998,18.5,18.4,0.10000000000000142,0.07000000000000028,18.43,18.47,18.4,0.07000000000000028,0.07000000000000028,18.451999999999998,18.5,18.4,0.10000000000000142,0.07000000000000028,1182,4371,0,4371,-139
2016-05-01,18.455,18.5,18.4,0.10000000000000142,-0.05999999999999872,18.4875,18.6,18.43,0.1700000000000017,-0.05999999999999872,18.405,18.49,18.25,0.23999999999999844,-0.05999999999999872,18.455,18.49,18.43,0.05999999999999872,-0.05999999999999872,1829,6739,150,6589,-60
2016-05-08,18.2925,18.7,17.55,1.1499999999999986,0.2799999999999976,18.509999999999998,18.7,18.34,0.35999999999999943,0.1999999999999993,18.2775,18.7,17.55,1.1499999999999986,0.2799999999999976,18.3725,18.7,17.81,0.8900000000000006,0.1999999999999993,4554,9670,2,9668,-5512
2016-05-15,17.84,18.09,17.71,0.379999999999999,0.23000000000000043,18.048000000000002,18.5,17.76,0.7399999999999984,0.3999999999999986,17.734,17.86,17.62,0.23999999999999844,-0.14999999999999858,17.924,18.42,17.62,0.8000000000000007,0.3200000000000003,2593,6863,192,6671,6020
2016-05-22,18.52,18.8,18.2,0.6000000000000014,-0.370000000000001,18.74,18.81,18.65,0.16000000000000014,-0.10000000000000142,18.265,18.37,18.14,0.23000000000000043,0.21000000000000085,18.66,18.77,18.49,0.28000000000000114,-0.07000000000000028,5198,10302,974,9328,5034
2016-05-29,18.5,18.81,18.33,0.4800000000000004,-0.05000000000000071,18.6475,18.81,18.33,0.4800000000000004,-0.4800000000000004,18.375,18.48,18.31,0.1700000000000017,-0.05000000000000071,18.4875,18.67,18.31,0.360000000000003,-0.3400000000000034,612,877,361,516,-450
2016-06-05,18.454,19.48,17.97,1.5100000000000016,-0.5199999999999996,18.756,19.48,18.55,0.9299999999999997,-0.07000000000000028,18.342,19.43,17.97,1.4600000000000009,-0.00999999999999801,18.712,19.43,18.45,0.9800000000000004,0.10000000000000142,1542,5379,99,5280,-4510
2016-06-12,18.52,18.81,18.41,0.3999999999999986,0.34999999999999787,18.588,19.14,18.42,0.7199999999999989,0.6799999999999997,18.354,18.46,18.1,0.35999999999999943,-0.13000000000000256,18.54,19.14,18.18,0.9600000000000009,0.6799999999999997,1056,1876,105,1771,795
2016-06-19,19.138,19.76,18.81,0.9500000000000028,-0.240000000000002,19.194,19.77,19.05,0.7199999999999989,0.0,18.896,19.76,18.29,1.4700000000000024,0.5199999999999996,19.174,19.77,19.0,0.7699999999999996,0.05000000000000071,1863,6322,24,6298,-5977
2016-06-26,19.236,20.0,18.62,1.379999999999999,0.870000000000001,19.252,20.0,18.7,1.3000000000000007,0.870000000000001,18.906,19.55,18.19,1.3599999999999994,0.9299999999999997,18.944,19.55,18.38,1.1700000000000017,0.9299999999999997,2159,8653,14,8639,-1234
2016-07-03,19.16,19.82,18.6,1.2199999999999989,1.1000000000000014,19.235,19.82,18.81,1.0100000000000016,1.0100000000000016,19.16,19.82,18.6,1.2199999999999989,1.1000000000000014,19.235,19.82,18.81,1.0100000000000016,1.0100000000000016,183,425,0,425,-307
2016-07-10,18.732,18.9,18.6,0.29999999999999716,0.13999999999999702,18.846,18.91,18.74,0.1700000000000017,-0.07000000000000028,18.614,18.74,18.57,0.16999999999999815,0.16999999999999815,18.666,18.76,18.57,0.19000000000000128,0.16999999999999815,2167,6549,210,6339,-840
2016-07-17,18.718,18.91,18.57,0.33999999999999986,0.33999999999999986,18.82,18.91,18.6,0.3099999999999987,0.0,18.688,18.91,18.52,0.39000000000000057,0.39000000000000057,18.8,18.91,18.57,0.33999999999999986,0.0,1375,2278,445,1833,-252
2016-07-24,18.602,19.05,18.33,0.7200000000000024,-0.5700000000000003,18.602,19.05,18.33,0.7200000000000024,-0.5700000000000003,18.344,18.88,18.0,0.879999999999999,-0.8599999999999994,18.344,18.88,18.0,0.879999999999999,-0.8599999999999994,1626,2883,483,2400,1090
2016-07-31,18.044,18.1,18.0,0.10000000000000142,0.030000000000001137,18.204,18.42,18.01,0.41000000000000014,0.3099999999999987,18.032,18.07,18.0,0.07000000000000028,0.030000000000001137,18.156,18.38,18.01,0.36999999999999744,0.28999999999999915,3665,8440,525,7915,4716
2016-08-07,18.215,18.33,18.1,0.22999999999999687,-0.22999999999999687,18.25,18.4,18.1,0.29999999999999716,-0.29999999999999716,18.215,18.33,18.1,0.22999999999999687,-0.22999999999999687,18.25,18.4,18.1,0.29999999999999716,-0.29999999999999716,1030,1146,915,231,231
2016-08-14,18.3825,18.49,18.33,0.16000000000000014,0.16000000000000014,18.3825,18.49,18.33,0.16000000000000014,0.16000000000000014,18.225,18.32,18.0,0.3200000000000003,-0.28999999999999915,18.3175,18.33,18.29,0.03999999999999915,-0.03999999999999915,3502,7418,841,6577,2729
2016-08-21,18.38,18.52,18.29,0.23000000000000043,0.14000000000000057,18.486,18.57,18.29,0.28000000000000114,0.28000000000000114,18.224,18.33,18.12,0.2099999999999973,-0.04999999999999716,18.364,18.48,18.24,0.240000000000002,0.16000000000000014,4241,7358,1962,5396,2278
2016-08-28,18.516,18.57,18.43,0.14000000000000057,0.14000000000000057,18.61,18.84,18.53,0.3099999999999987,0.3099999999999987,18.47,18.57,18.43,0.14000000000000057,0.14000000000000057,18.572,18.84,18.43,0.41000000000000014,0.3099999999999987,2112,3469,330,3139,2700
2016-09-04,18.185000000000002,18.4,18.1,0.29999999999999716,-0.29999999999999716,18.5075,18.68,18.29,0.39000000000000057,-0.10000000000000142,18.1025,18.21,18.0,0.21000000000000085,-0.21000000000000085,18.1025,18.21,18.0,0.21000000000000085,-0.21000000000000085,4129,7308,2397,4911,-4911
2016-09-11,18.29,18.43,18.16,0.2699999999999996,0.0799999999999983,18.8975,20.48,18.22,2.2600000000000016,1.9600000000000009,17.995,18.05,17.95,0.10000000000000142,0.05000000000000071,18.6225,20.48,17.95,2.530000000000001,2.4800000000000004,6449,15923,2404,13519,12824
2016-09-18,19.276,19.98,18.96,1.0199999999999996,-0.9299999999999997,19.476,19.98,19.05,0.9299999999999997,-0.5,18.864,19.34,18.0,1.3399999999999999,1.0500000000000007,19.162,19.46,18.9,0.5600000000000023,0.15000000000000213,3919,12142,1135,11007,-9165
2016-09-25,19.032,19.51,18.53,0.9800000000000004,-0.6600000000000001,19.158,19.51,18.96,0.5500000000000007,-0.5500000000000007,18.536,18.58,18.5,0.0799999999999983,-0.0799999999999983,18.69,18.96,18.5,0.46000000000000085,0.370000000000001,3054,5625,471,5154,2435
2016-10-02,19.828,20.24,19.03,1.2099999999999973,1.2099999999999973,20.157999999999998,20.31,20.0,0.3099999999999987,-0.07000000000000028,19.582,20.18,18.98,1.1999999999999993,1.1799999999999997,19.97,20.24,19.62,0.6199999999999974,0.6199999999999974,6663,16735,1193,15542,-14165
2016-10-09,20.29,20.38,20.17,0.2099999999999973,-0.2099999999999973,20.352,20.48,20.24,0.240000000000002,0.10000000000000142,20.184,20.25,20.0,0.25,-0.25,20.285999999999998,20.38,20.19,0.18999999999999773,0.0,2200,5840,767,5073,4590
2016-10-16,20.27,20.48,20.02,0.46000000000000085,-0.379999999999999,20.27,20.48,20.02,0.46000000000000085,-0.379999999999999,20.1875,20.38,20.02,0.35999999999999943,-0.2799999999999976,20.1875,20.38,20.02,0.35999999999999943,-0.2799999999999976,386,827,157,670,-476
2016-10-23,19.9175,20.43,19.57,0.8599999999999994,-0.4800000000000004,20.2875,20.48,19.74,0.740000000000002,-0.7100000000000009,19.7825,20.42,19.52,0.9000000000000021,0.05000000000000071,20.05,20.48,19.74,0.740000000000002,-0.240000000000002,1657,3223,800,2423,-2423
2016-10-30,19.83,20.43,19.38,1.0500000000000007,-1.0500000000000007,19.83,20.43,19.38,1.0500000000000007,-1.0500000000000007,19.516666666666666,20.07,18.89,1.1799999999999997,-1.1799999999999997,19.526666666666667,20.1,18.89,1.2100000000000009,-1.2100000000000009,1672,2181,810,1371,-1216
2016-11-06,18.516000000000002,19.05,17.89,1.1600000000000001,-0.2099999999999973,18.996,19.43,18.43,1.0,-0.41000000000000014,18.088,18.62,17.62,1.0,0.5199999999999996,18.608,19.05,18.16,0.8900000000000006,0.7800000000000011,5410,16357,1555,14802,-14802
2016-11-13,19.03,19.05,19.0,0.05000000000000071,-0.030000000000001137,19.03,19.05,19.0,0.05000000000000071,-0.030000000000001137,18.740000000000002,18.97,18.42,0.5499999999999972,-0.389999999999997,18.7825,18.98,18.42,0.5599999999999987,-0.5599999999999987,1038,1249,630,619,-6
2016-11-20,18.7375,19.05,18.57,0.4800000000000004,0.4800000000000004,18.8325,19.05,18.71,0.33999999999999986,0.28999999999999915,18.6825,18.9,18.54,0.35999999999999943,0.35999999999999943,18.775,18.95,18.67,0.2799999999999976,0.2799999999999976,2069,2987,577,2410,-2021
2016-11-27,19.238,19.62,18.81,0.8100000000000023,0.25,19.628,19.89,19.24,0.6500000000000021,0.6500000000000021,19.105999999999998,19.29,18.81,0.4800000000000004,0.35999999999999943,19.4,19.62,19.24,0.38000000000000256,0.38000000000000256,5339,6987,2779,4208,4039
2016-12-04,20.304000000000002,20.48,20.05,0.4299999999999997,0.05000000000000071,20.618000000000002,20.71,20.48,0.23000000000000043,-0.23000000000000043,20.048000000000002,20.2,19.82,0.379999999999999,-0.21000000000000085,20.514,20.71,20.0,0.7100000000000009,-0.7100000000000009,7995,13442,4332,9110,-7817
2016-12-11,20.62,21.14,20.29,0.8500000000000014,0.8500000000000014,20.802,21.19,20.45,0.740000000000002,0.740000000000002,20.304,20.38,20.14,0.23999999999999844,0.23999999999999844,20.598,20.81,20.38,0.4299999999999997,0.0,8046,19168,2514,16654,16403
2016-12-18,20.87,21.0,20.76,0.23999999999999844,-0.1999999999999993,20.918,21.0,20.8,0.1999999999999993,-0.1999999999999993,20.624,20.84,20.52,0.3200000000000003,0.05000000000000071,20.762,20.86,20.57,0.28999999999999915,-0.28999999999999915,4081,7282,1046,6236,-4061
2016-12-25,20.497500000000002,20.67,20.1,0.5700000000000003,-0.5,20.545,20.79,20.1,0.6899999999999977,-0.6899999999999977,20.057499999999997,20.66,19.33,1.3300000000000018,-1.0500000000000007,20.2575,20.79,19.48,1.3099999999999987,-1.3099999999999987,5386,11480,1522,9958,5838
