Date,First Trust NASDAQ Clean Edge Smart Grid InfrastruEtf_Open_average,First Trust NASDAQ Clean Edge Smart Grid InfrastruEtf_Open_max,First Trust NASDAQ Clean Edge Smart Grid InfrastruEtf_Open_min,First Trust NASDAQ Clean Edge Smart Grid InfrastruEtf_Open_volatility,First Trust NASDAQ Clean Edge Smart Grid InfrastruEtf_Open_change,First Trust NASDAQ Clean Edge Smart Grid InfrastruEtf_High_average,First Trust NASDAQ Clean Edge Smart Grid InfrastruEtf_High_max,First Trust NASDAQ Clean Edge Smart Grid InfrastruEtf_High_min,First Trust NASDAQ Clean Edge Smart Grid InfrastruEtf_High_volatility,First Trust NASDAQ Clean Edge Smart Grid InfrastruEtf_High_change,First Trust NASDAQ Clean Edge Smart Grid InfrastruEtf_Low_average,First Trust NASDAQ Clean Edge Smart Grid InfrastruEtf_Low_max,First Trust NASDAQ Clean Edge Smart Grid InfrastruEtf_Low_min,First Trust NASDAQ Clean Edge Smart Grid InfrastruEtf_Low_volatility,First Trust NASDAQ Clean Edge Smart Grid InfrastruEtf_Low_change,First Trust NASDAQ Clean Edge Smart Grid InfrastruEtf_Close_average,First Trust NASDAQ Clean Edge Smart Grid InfrastruEtf_Close_max,First Trust NASDAQ Clean Edge Smart Grid InfrastruEtf_Close_min,First Trust NASDAQ Clean Edge Smart Grid InfrastruEtf_Close_volatility,First Trust NASDAQ Clean Edge Smart Grid InfrastruEtf_Close_change
2018-01-14,52.85,52.85,52.85,0.0,0.0,52.97,52.97,52.97,0.0,0.0,52.81,52.81,52.81,0.0,0.0,52.97,52.97,52.97,0.0,0.0
2018-01-21,53.52,53.52,53.52,0.0,0.0,53.53,53.53,53.53,0.0,0.0,53.35,53.35,53.35,0.0,0.0,53.53,53.53,53.53,0.0,0.0
2018-01-28,52.23,52.23,52.23,0.0,0.0,52.23,52.23,52.23,0.0,0.0,51.5,51.5,51.5,0.0,0.0,51.5,51.5,51.5,0.0,0.0
2018-02-04,48.97,48.97,48.97,0.0,0.0,48.97,48.97,48.97,0.0,0.0,47.93,47.93,47.93,0.0,0.0,48.48,48.48,48.48,0.0,0.0
2018-02-11,50.96,50.96,50.96,0.0,0.0,51.35,51.35,51.35,0.0,0.0,50.86,50.86,50.86,0.0,0.0,51.24,51.24,51.24,0.0,0.0
2018-02-18,51.08,51.08,51.08,0.0,0.0,51.14,51.14,51.14,0.0,0.0,50.94,50.94,50.94,0.0,0.0,51.14,51.14,51.14,0.0,0.0
2018-02-25,49.58,49.58,49.58,0.0,0.0,50.04,50.04,50.04,0.0,0.0,49.58,49.58,49.58,0.0,0.0,50.04,50.04,50.04,0.0,0.0
2018-03-04,51.93,51.93,51.93,0.0,0.0,52.35,52.35,52.35,0.0,0.0,51.93,51.93,51.93,0.0,0.0,52.35,52.35,52.35,0.0,0.0
2018-03-11,52.09,52.09,52.09,0.0,0.0,52.09,52.09,52.09,0.0,0.0,52.05,52.05,52.05,0.0,0.0,52.05,52.05,52.05,0.0,0.0
2018-03-18,50.37,50.37,50.37,0.0,0.0,50.37,50.37,50.37,0.0,0.0,49.16,49.16,49.16,0.0,0.0,49.16,49.16,49.16,0.0,0.0
2018-03-25,49.39,49.39,49.39,0.0,0.0,49.75,49.75,49.75,0.0,0.0,49.39,49.39,49.39,0.0,0.0,49.71,49.71,49.71,0.0,0.0
2018-04-01,48.97,48.97,48.97,0.0,0.0,49.12,49.12,49.12,0.0,0.0,48.71,48.71,48.71,0.0,0.0,48.71,48.71,48.71,0.0,0.0
2018-04-08,49.32,49.32,49.32,0.0,0.0,49.41,49.41,49.41,0.0,0.0,49.22,49.22,49.22,0.0,0.0,49.22,49.22,49.22,0.0,0.0
2018-04-15,50.05,50.05,50.05,0.0,0.0,50.05,50.05,50.05,0.0,0.0,49.85,49.85,49.85,0.0,0.0,49.9,49.9,49.9,0.0,0.0
2018-04-22,49.18,49.18,49.18,0.0,0.0,49.18,49.18,49.18,0.0,0.0,49.12,49.12,49.12,0.0,0.0,49.12,49.12,49.12,0.0,0.0
2018-04-29,49.85,49.85,49.85,0.0,0.0,50.61,50.61,50.61,0.0,0.0,49.85,49.85,49.85,0.0,0.0,50.39,50.39,50.39,0.0,0.0
2018-05-06,52.78,52.78,52.78,0.0,0.0,52.81,52.81,52.81,0.0,0.0,52.61,52.61,52.61,0.0,0.0,52.61,52.61,52.61,0.0,0.0
2018-05-13,52.49,52.49,52.49,0.0,0.0,52.53,52.53,52.53,0.0,0.0,52.41,52.41,52.41,0.0,0.0,52.41,52.41,52.41,0.0,0.0
2018-05-20,51.66,51.66,51.66,0.0,0.0,51.66,51.66,51.66,0.0,0.0,51.56,51.56,51.56,0.0,0.0,51.61,51.61,51.61,0.0,0.0
2018-05-27,51.6,51.6,51.6,0.0,0.0,51.63,51.63,51.63,0.0,0.0,51.5,51.5,51.5,0.0,0.0,51.5,51.5,51.5,0.0,0.0
2018-06-03,50.95,50.95,50.95,0.0,0.0,50.95,50.95,50.95,0.0,0.0,50.95,50.95,50.95,0.0,0.0,50.95,50.95,50.95,0.0,0.0
2018-06-10,51.62,51.62,51.62,0.0,0.0,51.62,51.62,51.62,0.0,0.0,51.11,51.11,51.11,0.0,0.0,51.11,51.11,51.11,0.0,0.0
2018-06-17,49.57,49.57,49.57,0.0,0.0,49.8,49.8,49.8,0.0,0.0,49.57,49.57,49.57,0.0,0.0,49.62,49.62,49.62,0.0,0.0
2018-06-24,48.89,48.89,48.89,0.0,0.0,48.9,48.9,48.9,0.0,0.0,48.76,48.76,48.76,0.0,0.0,48.76,48.76,48.76,0.0,0.0
2018-07-01,49.17,49.17,49.17,0.0,0.0,49.17,49.17,49.17,0.0,0.0,49.17,49.17,49.17,0.0,0.0,49.17,49.17,49.17,0.0,0.0
2018-07-08,49.8,49.8,49.8,0.0,0.0,49.99,49.99,49.99,0.0,0.0,49.78,49.78,49.78,0.0,0.0,49.8,49.8,49.8,0.0,0.0
2018-07-15,50.16,50.16,50.16,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.23,50.23,50.23,0.0,0.0
2018-07-22,50.19,50.19,50.19,0.0,0.0,50.19,50.19,50.19,0.0,0.0,49.75,49.75,49.75,0.0,0.0,49.75,49.75,49.75,0.0,0.0
2018-07-29,50.0,50.0,50.0,0.0,0.0,50.21,50.21,50.21,0.0,0.0,49.75,49.75,49.75,0.0,0.0,49.97,49.97,49.97,0.0,0.0
2018-08-05,49.44,49.44,49.44,0.0,0.0,49.47,49.47,49.47,0.0,0.0,49.43,49.43,49.43,0.0,0.0,49.47,49.47,49.47,0.0,0.0
2018-08-12,48.38,48.38,48.38,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.4,48.4,48.4,0.0,0.0
2018-08-19,49.87,49.87,49.87,0.0,0.0,49.95,49.95,49.95,0.0,0.0,49.87,49.87,49.87,0.0,0.0,49.92,49.92,49.92,0.0,0.0
2018-08-26,49.84,49.84,49.84,0.0,0.0,50.0,50.0,50.0,0.0,0.0,49.82,49.82,49.82,0.0,0.0,50.0,50.0,50.0,0.0,0.0
2018-09-02,48.62,48.62,48.62,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.31,48.31,48.31,0.0,0.0,48.31,48.31,48.31,0.0,0.0
2018-09-09,49.31,49.31,49.31,0.0,0.0,49.31,49.31,49.31,0.0,0.0,49.07,49.07,49.07,0.0,0.0,49.11,49.11,49.11,0.0,0.0
2018-09-16,49.9,49.9,49.9,0.0,0.0,49.9,49.9,49.9,0.0,0.0,49.79,49.79,49.79,0.0,0.0,49.79,49.79,49.79,0.0,0.0
2018-09-23,47.64,47.64,47.64,0.0,0.0,47.65,47.65,47.65,0.0,0.0,47.39,47.39,47.39,0.0,0.0,47.55,47.55,47.55,0.0,0.0
2018-09-30,46.33,46.33,46.33,0.0,0.0,46.33,46.33,46.33,0.0,0.0,45.59,45.59,45.59,0.0,0.0,45.87,45.87,45.87,0.0,0.0
2018-10-07,43.71,43.71,43.71,0.0,0.0,43.71,43.71,43.71,0.0,0.0,42.83,42.83,42.83,0.0,0.0,43.11,43.11,43.11,0.0,0.0
2018-10-14,43.24,43.24,43.24,0.0,0.0,43.31,43.31,43.31,0.0,0.0,43.0,43.0,43.0,0.0,0.0,43.03,43.03,43.03,0.0,0.0
2018-10-21,41.14,41.14,41.14,0.0,0.0,41.73,41.73,41.73,0.0,0.0,41.14,41.14,41.14,0.0,0.0,41.25,41.25,41.25,0.0,0.0
2018-10-28,43.54,43.54,43.54,0.0,0.0,43.54,43.54,43.54,0.0,0.0,43.54,43.54,43.54,0.0,0.0,43.54,43.54,43.54,0.0,0.0
2018-11-04,43.24,43.24,43.24,0.0,0.0,43.24,43.24,43.24,0.0,0.0,42.82,42.82,42.82,0.0,0.0,43.04,43.04,43.04,0.0,0.0
2018-11-11,42.01,42.01,42.01,0.0,0.0,42.38,42.38,42.38,0.0,0.0,42.01,42.01,42.01,0.0,0.0,42.28,42.28,42.28,0.0,0.0
2018-11-18,41.54,41.54,41.54,0.0,0.0,41.69,41.69,41.69,0.0,0.0,41.54,41.54,41.54,0.0,0.0,41.68,41.68,41.68,0.0,0.0
2018-11-25,42.51,42.51,42.51,0.0,0.0,42.54,42.54,42.54,0.0,0.0,42.33,42.33,42.33,0.0,0.0,42.54,42.54,42.54,0.0,0.0
2018-12-02,41.25,41.25,41.25,0.0,0.0,41.25,41.25,41.25,0.0,0.0,40.53,40.53,40.53,0.0,0.0,40.53,40.53,40.53,0.0,0.0
2018-12-09,40.52,40.52,40.52,0.0,0.0,40.72,40.72,40.72,0.0,0.0,40.46,40.46,40.46,0.0,0.0,40.46,40.46,40.46,0.0,0.0
2018-12-16,38.69,38.69,38.69,0.0,0.0,38.82,38.82,38.82,0.0,0.0,38.06,38.06,38.06,0.0,0.0,38.06,38.06,38.06,0.0,0.0
2018-12-23,38.8,38.8,38.8,0.0,0.0,39.36,39.36,39.36,0.0,0.0,38.8,38.8,38.8,0.0,0.0,39.05,39.05,39.05,0.0,0.0
2018-12-30,39.21,39.21,39.21,0.0,0.0,39.78,39.78,39.78,0.0,0.0,39.21,39.21,39.21,0.0,0.0,39.78,39.78,39.78,0.0,0.0
2019-01-06,41.33,41.33,41.33,0.0,0.0,41.57,41.57,41.57,0.0,0.0,41.33,41.33,41.33,0.0,0.0,41.55,41.55,41.55,0.0,0.0
2019-01-13,42.5,42.5,42.5,0.0,0.0,42.65,42.65,42.65,0.0,0.0,42.5,42.5,42.5,0.0,0.0,42.58,42.58,42.58,0.0,0.0
2019-01-20,43.3,43.3,43.3,0.0,0.0,43.36,43.36,43.36,0.0,0.0,43.27,43.27,43.27,0.0,0.0,43.35,43.35,43.35,0.0,0.0
2019-01-27,44.28,44.28,44.28,0.0,0.0,44.3,44.3,44.3,0.0,0.0,44.16,44.16,44.16,0.0,0.0,44.16,44.16,44.16,0.0,0.0
2019-02-03,43.35,43.35,43.35,0.0,0.0,43.67,43.67,43.67,0.0,0.0,43.27,43.27,43.27,0.0,0.0,43.67,43.67,43.67,0.0,0.0
2019-02-10,45.14,45.14,45.14,0.0,0.0,45.2,45.2,45.2,0.0,0.0,45.14,45.14,45.14,0.0,0.0,45.2,45.2,45.2,0.0,0.0
2019-02-17,45.31,45.31,45.31,0.0,0.0,45.42,45.42,45.42,0.0,0.0,45.28,45.28,45.28,0.0,0.0,45.42,45.42,45.42,0.0,0.0
2019-02-24,45.62,45.62,45.62,0.0,0.0,45.65,45.65,45.65,0.0,0.0,45.28,45.28,45.28,0.0,0.0,45.38,45.38,45.38,0.0,0.0
2019-03-03,43.35,43.35,43.35,0.0,0.0,43.51,43.51,43.51,0.0,0.0,43.24,43.24,43.24,0.0,0.0,43.46,43.46,43.46,0.0,0.0
2019-03-10,44.43,44.43,44.43,0.0,0.0,44.59,44.59,44.59,0.0,0.0,44.43,44.43,44.43,0.0,0.0,44.53,44.53,44.53,0.0,0.0
2019-03-17,44.35,44.35,44.35,0.0,0.0,44.35,44.35,44.35,0.0,0.0,43.39,43.39,43.39,0.0,0.0,43.62,43.62,43.62,0.0,0.0
2019-03-24,43.53,43.53,43.53,0.0,0.0,43.64,43.64,43.64,0.0,0.0,43.53,43.53,43.53,0.0,0.0,43.59,43.59,43.59,0.0,0.0
2019-03-31,45.46,45.46,45.46,0.0,0.0,45.51,45.51,45.51,0.0,0.0,45.45,45.45,45.45,0.0,0.0,45.51,45.51,45.51,0.0,0.0
2019-04-07,45.57,45.57,45.57,0.0,0.0,45.61,45.61,45.61,0.0,0.0,45.52,45.52,45.52,0.0,0.0,45.61,45.61,45.61,0.0,0.0
2019-04-14,46.5,46.5,46.5,0.0,0.0,46.5,46.5,46.5,0.0,0.0,46.36,46.36,46.36,0.0,0.0,46.41,46.41,46.41,0.0,0.0
2019-04-21,45.73,45.73,45.73,0.0,0.0,46.11,46.11,46.11,0.0,0.0,45.73,45.73,45.73,0.0,0.0,46.11,46.11,46.11,0.0,0.0
2019-04-28,45.75,45.75,45.75,0.0,0.0,46.13,46.13,46.13,0.0,0.0,45.75,45.75,45.75,0.0,0.0,46.12,46.12,46.12,0.0,0.0
2019-05-05,45.27,45.27,45.27,0.0,0.0,45.27,45.27,45.27,0.0,0.0,45.26,45.26,45.26,0.0,0.0,45.26,45.26,45.26,0.0,0.0
2019-05-12,45.36,45.36,45.36,0.0,0.0,45.6,45.6,45.6,0.0,0.0,45.25,45.25,45.25,0.0,0.0,45.25,45.25,45.25,0.0,0.0
2019-05-19,44.49,44.49,44.49,0.0,0.0,44.49,44.49,44.49,0.0,0.0,44.41,44.41,44.41,0.0,0.0,44.41,44.41,44.41,0.0,0.0
2019-05-26,43.33,43.33,43.33,0.0,0.0,43.33,43.33,43.33,0.0,0.0,43.3,43.3,43.3,0.0,0.0,43.3,43.3,43.3,0.0,0.0
2019-06-02,46.0,46.0,46.0,0.0,0.0,46.13,46.13,46.13,0.0,0.0,46.0,46.0,46.0,0.0,0.0,46.02,46.02,46.02,0.0,0.0
2019-06-09,46.25,46.25,46.25,0.0,0.0,46.25,46.25,46.25,0.0,0.0,45.69,45.69,45.69,0.0,0.0,45.94,45.94,45.94,0.0,0.0
2019-06-16,47.75,47.75,47.75,0.0,0.0,47.86,47.86,47.86,0.0,0.0,47.75,47.75,47.75,0.0,0.0,47.84,47.84,47.84,0.0,0.0
2019-06-23,48.26,48.26,48.26,0.0,0.0,48.36,48.36,48.36,0.0,0.0,48.24,48.24,48.24,0.0,0.0,48.31,48.31,48.31,0.0,0.0
2019-06-30,47.77,47.77,47.77,0.0,0.0,48.11,48.11,48.11,0.0,0.0,47.77,47.77,47.77,0.0,0.0,48.09,48.09,48.09,0.0,0.0
2019-07-07,47.67,47.67,47.67,0.0,0.0,47.67,47.67,47.67,0.0,0.0,47.67,47.67,47.67,0.0,0.0,47.67,47.67,47.67,0.0,0.0
2019-07-14,47.77,47.77,47.77,0.0,0.0,47.79,47.79,47.79,0.0,0.0,47.64,47.64,47.64,0.0,0.0,47.64,47.64,47.64,0.0,0.0
2019-07-21,48.31,48.31,48.31,0.0,0.0,48.4,48.4,48.4,0.0,0.0,48.31,48.31,48.31,0.0,0.0,48.4,48.4,48.4,0.0,0.0
2019-07-28,48.14,48.14,48.14,0.0,0.0,48.14,48.14,48.14,0.0,0.0,47.35,47.35,47.35,0.0,0.0,47.57,47.57,47.57,0.0,0.0
2019-08-04,47.89,47.89,47.89,0.0,0.0,48.24,48.24,48.24,0.0,0.0,47.88,47.88,47.88,0.0,0.0,48.24,48.24,48.24,0.0,0.0
2019-08-11,46.5,46.5,46.5,0.0,0.0,47.38,47.38,47.38,0.0,0.0,46.5,46.5,46.5,0.0,0.0,47.38,47.38,47.38,0.0,0.0
2019-08-18,47.53,47.53,47.53,0.0,0.0,47.81,47.81,47.81,0.0,0.0,46.86,46.86,46.86,0.0,0.0,46.86,46.86,46.86,0.0,0.0
2019-08-25,48.22,48.22,48.22,0.0,0.0,48.26,48.26,48.26,0.0,0.0,47.66,47.66,47.66,0.0,0.0,47.83,47.83,47.83,0.0,0.0
2019-09-01,48.64,48.64,48.64,0.0,0.0,48.64,48.64,48.64,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.61,48.61,48.61,0.0,0.0
2019-09-08,50.06,50.06,50.06,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.02,50.02,50.02,0.0,0.0,50.02,50.02,50.02,0.0,0.0
2019-09-15,50.49,50.49,50.49,0.0,0.0,50.66,50.66,50.66,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.13,50.13,50.13,0.0,0.0
2019-09-22,49.58,49.58,49.58,0.0,0.0,49.58,49.58,49.58,0.0,0.0,48.91,48.91,48.91,0.0,0.0,48.97,48.97,48.97,0.0,0.0
2019-09-29,48.13,48.13,48.13,0.0,0.0,48.35,48.35,48.35,0.0,0.0,48.02,48.02,48.02,0.0,0.0,48.35,48.35,48.35,0.0,0.0
2019-10-06,49.61,49.61,49.61,0.0,0.0,49.7,49.7,49.7,0.0,0.0,49.37,49.37,49.37,0.0,0.0,49.7,49.7,49.7,0.0,0.0
2019-10-13,50.3,50.3,50.3,0.0,0.0,50.79,50.79,50.79,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.79,50.79,50.79,0.0,0.0
2019-10-20,51.55,51.55,51.55,0.0,0.0,52.0,52.0,52.0,0.0,0.0,51.55,51.55,51.55,0.0,0.0,51.94,51.94,51.94,0.0,0.0
2019-10-27,51.54,51.54,51.54,0.0,0.0,51.99,51.99,51.99,0.0,0.0,51.54,51.54,51.54,0.0,0.0,51.99,51.99,51.99,0.0,0.0
2019-11-03,52.36,52.36,52.36,0.0,0.0,52.7,52.7,52.7,0.0,0.0,52.36,52.36,52.36,0.0,0.0,52.66,52.66,52.66,0.0,0.0
2019-11-10,51.76,51.76,51.76,0.0,0.0,51.81,51.81,51.81,0.0,0.0,51.67,51.67,51.67,0.0,0.0,51.72,51.72,51.72,0.0,0.0
2019-11-17,51.49,51.49,51.49,0.0,0.0,51.54,51.54,51.54,0.0,0.0,51.31,51.31,51.31,0.0,0.0,51.54,51.54,51.54,0.0,0.0
2019-11-24,52.91,52.91,52.91,0.0,0.0,52.91,52.91,52.91,0.0,0.0,52.61,52.61,52.61,0.0,0.0,52.61,52.61,52.61,0.0,0.0
2019-12-01,53.0,53.0,53.0,0.0,0.0,53.05,53.05,53.05,0.0,0.0,52.99,52.99,52.99,0.0,0.0,53.03,53.03,53.03,0.0,0.0
2019-12-08,54.01,54.01,54.01,0.0,0.0,54.03,54.03,54.03,0.0,0.0,53.86,53.86,53.86,0.0,0.0,53.86,53.86,53.86,0.0,0.0
2019-12-15,55.13,55.13,55.13,0.0,0.0,55.13,55.13,55.13,0.0,0.0,54.97,54.97,54.97,0.0,0.0,54.97,54.97,54.97,0.0,0.0
2019-12-22,55.45,55.45,55.45,0.0,0.0,55.47,55.47,55.47,0.0,0.0,55.28,55.28,55.28,0.0,0.0,55.28,55.28,55.28,0.0,0.0
2019-12-29,55.27,55.27,55.27,0.0,0.0,55.42,55.42,55.42,0.0,0.0,54.98,54.98,54.98,0.0,0.0,55.24,55.24,55.24,0.0,0.0
2020-01-05,55.51,55.51,55.51,0.0,0.0,55.51,55.51,55.51,0.0,0.0,55.17,55.17,55.17,0.0,0.0,55.17,55.17,55.17,0.0,0.0
2020-01-12,56.05,56.05,56.05,0.0,0.0,56.22,56.22,56.22,0.0,0.0,56.0,56.0,56.0,0.0,0.0,56.22,56.22,56.22,0.0,0.0
2020-01-19,56.8,56.8,56.8,0.0,0.0,56.8,56.8,56.8,0.0,0.0,56.16,56.16,56.16,0.0,0.0,56.34,56.34,56.34,0.0,0.0
2020-01-26,54.84,54.84,54.84,0.0,0.0,54.84,54.84,54.84,0.0,0.0,53.9,53.9,53.9,0.0,0.0,54.0,54.0,54.0,0.0,0.0
2020-02-02,56.75,56.75,56.75,0.0,0.0,56.75,56.75,56.75,0.0,0.0,56.26,56.26,56.26,0.0,0.0,56.31,56.31,56.31,0.0,0.0
2020-02-09,58.76,58.76,58.76,0.0,0.0,58.76,58.76,58.76,0.0,0.0,58.45,58.45,58.45,0.0,0.0,58.54,58.54,58.54,0.0,0.0
2020-02-16,60.99,60.99,60.99,0.0,0.0,60.99,60.99,60.99,0.0,0.0,60.7,60.7,60.7,0.0,0.0,60.94,60.94,60.94,0.0,0.0
2020-02-23,52.84,52.84,52.84,0.0,0.0,54.6,54.6,54.6,0.0,0.0,52.46,52.46,52.46,0.0,0.0,54.41,54.41,54.41,0.0,0.0
2020-03-01,53.79,53.79,53.79,0.0,0.0,54.4,54.4,54.4,0.0,0.0,53.42,53.42,53.42,0.0,0.0,54.03,54.03,54.03,0.0,0.0
2020-03-08,43.05,43.05,43.05,0.0,0.0,43.93,43.93,43.93,0.0,0.0,41.3,41.3,41.3,0.0,0.0,43.93,43.93,43.93,0.0,0.0
2020-03-15,39.33,39.33,39.33,0.0,0.0,39.68,39.68,39.68,0.0,0.0,37.15,37.15,37.15,0.0,0.0,37.15,37.15,37.15,0.0,0.0
2020-03-22,42.85,42.85,42.85,0.0,0.0,43.85,43.85,43.85,0.0,0.0,42.6,42.6,42.6,0.0,0.0,43.85,43.85,43.85,0.0,0.0
2020-03-29,40.59,40.59,40.59,0.0,0.0,40.59,40.59,40.59,0.0,0.0,39.55,39.55,39.55,0.0,0.0,39.94,39.94,39.94,0.0,0.0
2020-04-05,45.36,45.36,45.36,0.0,0.0,46.15,46.15,46.15,0.0,0.0,45.24,45.24,45.24,0.0,0.0,45.65,45.65,45.65,0.0,0.0
2020-04-12,45.76,45.76,45.76,0.0,0.0,45.97,45.97,45.97,0.0,0.0,45.6,45.6,45.6,0.0,0.0,45.97,45.97,45.97,0.0,0.0
2020-04-19,45.14,45.14,45.14,0.0,0.0,45.14,45.14,45.14,0.0,0.0,45.14,45.14,45.14,0.0,0.0,45.14,45.14,45.14,0.0,0.0
2020-04-26,47.32,47.32,47.32,0.0,0.0,47.42,47.42,47.42,0.0,0.0,47.31,47.31,47.31,0.0,0.0,47.39,47.39,47.39,0.0,0.0
2020-05-03,49.28,49.28,49.28,0.0,0.0,49.55,49.55,49.55,0.0,0.0,49.24,49.24,49.24,0.0,0.0,49.52,49.52,49.52,0.0,0.0
2020-05-10,47.33,47.33,47.33,0.0,0.0,47.51,47.51,47.51,0.0,0.0,47.33,47.33,47.33,0.0,0.0,47.44,47.44,47.44,0.0,0.0
2020-05-17,50.38,50.38,50.38,0.0,0.0,50.55,50.55,50.55,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.48,50.48,50.48,0.0,0.0
2020-05-24,52.59,52.59,52.59,0.0,0.0,53.18,53.18,53.18,0.0,0.0,52.54,52.54,52.54,0.0,0.0,53.14,53.14,53.14,0.0,0.0
2020-05-31,56.71,56.71,56.71,0.0,0.0,58.03,58.03,58.03,0.0,0.0,56.71,56.71,56.71,0.0,0.0,57.5,57.5,57.5,0.0,0.0
2020-06-07,53.17,53.17,53.17,0.0,0.0,53.6,53.6,53.6,0.0,0.0,53.17,53.17,53.17,0.0,0.0,53.6,53.6,53.6,0.0,0.0
2020-06-14,55.89,55.89,55.89,0.0,0.0,55.89,55.89,55.89,0.0,0.0,55.03,55.03,55.03,0.0,0.0,55.03,55.03,55.03,0.0,0.0
2020-06-21,53.05,53.05,53.05,0.0,0.0,53.05,53.05,53.05,0.0,0.0,52.95,52.95,52.95,0.0,0.0,52.95,52.95,52.95,0.0,0.0
2020-06-28,55.18,55.18,55.18,0.0,0.0,56.0,56.0,56.0,0.0,0.0,55.14,55.14,55.14,0.0,0.0,55.29,55.29,55.29,0.0,0.0
2020-07-05,55.78,55.78,55.78,0.0,0.0,55.78,55.78,55.78,0.0,0.0,55.68,55.68,55.68,0.0,0.0,55.68,55.68,55.68,0.0,0.0
