Date,Guggenheim Invest S&P MidCap 400 Pure GrowthEtf_Open_average,Guggenheim Invest S&P MidCap 400 Pure GrowthEtf_Open_max,Guggenheim Invest S&P MidCap 400 Pure GrowthEtf_Open_min,Guggenheim Invest S&P MidCap 400 Pure GrowthEtf_Open_volatility,Guggenheim Invest S&P MidCap 400 Pure GrowthEtf_Open_change,Guggenheim Invest S&P MidCap 400 Pure GrowthEtf_High_average,Guggenheim Invest S&P MidCap 400 Pure GrowthEtf_High_max,Guggenheim Invest S&P MidCap 400 Pure GrowthEtf_High_min,Guggenheim Invest S&P MidCap 400 Pure GrowthEtf_High_volatility,Guggenheim Invest S&P MidCap 400 Pure GrowthEtf_High_change,Guggenheim Invest S&P MidCap 400 Pure GrowthEtf_Low_average,Guggenheim Invest S&P MidCap 400 Pure GrowthEtf_Low_max,Guggenheim Invest S&P MidCap 400 Pure GrowthEtf_Low_min,Guggenheim Invest S&P MidCap 400 Pure GrowthEtf_Low_volatility,Guggenheim Invest S&P MidCap 400 Pure GrowthEtf_Low_change,Guggenheim Invest S&P MidCap 400 Pure GrowthEtf_Close_average,Guggenheim Invest S&P MidCap 400 Pure GrowthEtf_Close_max,Guggenheim Invest S&P MidCap 400 Pure GrowthEtf_Close_min,Guggenheim Invest S&P MidCap 400 Pure GrowthEtf_Close_volatility,Guggenheim Invest S&P MidCap 400 Pure GrowthEtf_Close_change
2018-01-14,163.28,163.28,163.28,0.0,0.0,164.59,164.59,164.59,0.0,0.0,163.28,163.28,163.28,0.0,0.0,164.58,164.58,164.58,0.0,0.0
2018-01-21,166.14,166.14,166.14,0.0,0.0,166.29,166.29,166.29,0.0,0.0,165.08,165.08,165.08,0.0,0.0,166.29,166.29,166.29,0.0,0.0
2018-01-28,162.57,162.57,162.57,0.0,0.0,162.57,162.57,162.57,0.0,0.0,160.15,160.15,160.15,0.0,0.0,160.63,160.63,160.63,0.0,0.0
2018-02-04,151.71,151.71,151.71,0.0,0.0,151.92,151.92,151.92,0.0,0.0,148.51,148.51,148.51,0.0,0.0,151.92,151.92,151.92,0.0,0.0
2018-02-11,158.99,158.99,158.99,0.0,0.0,160.07,160.07,160.07,0.0,0.0,158.99,158.99,158.99,0.0,0.0,159.96,159.96,159.96,0.0,0.0
2018-02-18,158.48,158.48,158.48,0.0,0.0,159.53,159.53,159.53,0.0,0.0,158.48,158.48,158.48,0.0,0.0,159.52,159.52,159.52,0.0,0.0
2018-02-25,153.49,153.49,153.49,0.0,0.0,156.66,156.66,156.66,0.0,0.0,153.49,153.49,153.49,0.0,0.0,156.66,156.66,156.66,0.0,0.0
2018-03-04,161.69,161.69,161.69,0.0,0.0,163.86,163.86,163.86,0.0,0.0,161.69,161.69,161.69,0.0,0.0,163.86,163.86,163.86,0.0,0.0
2018-03-11,163.26,163.26,163.26,0.0,0.0,163.33,163.33,163.33,0.0,0.0,163.0,163.0,163.0,0.0,0.0,163.19,163.19,163.19,0.0,0.0
2018-03-18,158.38,158.38,158.38,0.0,0.0,158.4,158.4,158.4,0.0,0.0,155.02,155.02,155.02,0.0,0.0,155.02,155.02,155.02,0.0,0.0
2018-03-25,155.32,155.32,155.32,0.0,0.0,158.13,158.13,158.13,0.0,0.0,155.32,155.32,155.32,0.0,0.0,158.13,158.13,158.13,0.0,0.0
2018-04-01,156.61,156.61,156.61,0.0,0.0,157.44,157.44,157.44,0.0,0.0,153.71,153.71,153.71,0.0,0.0,155.08,155.08,155.08,0.0,0.0
2018-04-08,158.21,158.21,158.21,0.0,0.0,158.21,158.21,158.21,0.0,0.0,157.07,157.07,157.07,0.0,0.0,157.59,157.59,157.59,0.0,0.0
2018-04-15,158.72,158.72,158.72,0.0,0.0,159.11,159.11,159.11,0.0,0.0,157.8,157.8,157.8,0.0,0.0,158.05,158.05,158.05,0.0,0.0
2018-04-22,155.21,155.21,155.21,0.0,0.0,156.06,156.06,156.06,0.0,0.0,155.07,155.07,155.07,0.0,0.0,155.97,155.97,155.97,0.0,0.0
2018-04-29,154.3,154.3,154.3,0.0,0.0,157.72,157.72,157.72,0.0,0.0,154.3,154.3,154.3,0.0,0.0,157.07,157.07,157.07,0.0,0.0
2018-05-06,161.13,161.13,161.13,0.0,0.0,161.4,161.4,161.4,0.0,0.0,160.43,160.43,160.43,0.0,0.0,160.89,160.89,160.89,0.0,0.0
2018-05-13,162.13,162.13,162.13,0.0,0.0,162.8,162.8,162.8,0.0,0.0,162.13,162.13,162.13,0.0,0.0,162.56,162.56,162.56,0.0,0.0
2018-05-20,162.52,162.52,162.52,0.0,0.0,162.53,162.53,162.53,0.0,0.0,162.12,162.12,162.12,0.0,0.0,162.12,162.12,162.12,0.0,0.0
2018-05-27,162.73,162.73,162.73,0.0,0.0,163.5,163.5,163.5,0.0,0.0,162.18,162.18,162.18,0.0,0.0,163.04,163.04,163.04,0.0,0.0
2018-06-03,166.25,166.25,166.25,0.0,0.0,167.58,167.58,167.58,0.0,0.0,166.25,166.25,166.25,0.0,0.0,167.51,167.51,167.51,0.0,0.0
2018-06-10,166.77,166.77,166.77,0.0,0.0,167.13,167.13,167.13,0.0,0.0,166.21,166.21,166.21,0.0,0.0,167.08,167.08,167.08,0.0,0.0
2018-06-17,166.05,166.05,166.05,0.0,0.0,166.21,166.21,166.21,0.0,0.0,165.3,165.3,165.3,0.0,0.0,165.32,165.32,165.32,0.0,0.0
2018-06-24,161.7,161.7,161.7,0.0,0.0,162.47,162.47,162.47,0.0,0.0,161.68,161.68,161.68,0.0,0.0,161.68,161.68,161.68,0.0,0.0
2018-07-01,163.63,163.63,163.63,0.0,0.0,164.96,164.96,164.96,0.0,0.0,163.63,163.63,163.63,0.0,0.0,164.67,164.67,164.67,0.0,0.0
2018-07-08,166.31,166.31,166.31,0.0,0.0,166.65,166.65,166.65,0.0,0.0,166.17,166.17,166.17,0.0,0.0,166.17,166.17,166.17,0.0,0.0
2018-07-15,167.16,167.16,167.16,0.0,0.0,167.23,167.23,167.23,0.0,0.0,166.47,166.47,166.47,0.0,0.0,166.51,166.51,166.51,0.0,0.0
2018-07-22,165.19,165.19,165.19,0.0,0.0,165.19,165.19,165.19,0.0,0.0,161.56,161.56,161.56,0.0,0.0,162.21,162.21,162.21,0.0,0.0
2018-07-29,164.6,164.6,164.6,0.0,0.0,164.6,164.6,164.6,0.0,0.0,163.52,163.52,163.52,0.0,0.0,163.93,163.93,163.93,0.0,0.0
2018-08-05,164.06,164.06,164.06,0.0,0.0,164.63,164.63,164.63,0.0,0.0,163.83,163.83,163.83,0.0,0.0,163.89,163.89,163.89,0.0,0.0
2018-08-12,163.13,163.13,163.13,0.0,0.0,164.03,164.03,164.03,0.0,0.0,163.04,163.04,163.04,0.0,0.0,164.03,164.03,164.03,0.0,0.0
2018-08-19,166.12,166.12,166.12,0.0,0.0,166.59,166.59,166.59,0.0,0.0,166.12,166.12,166.12,0.0,0.0,166.59,166.59,166.59,0.0,0.0
2018-08-26,167.97,167.97,167.97,0.0,0.0,169.23,169.23,169.23,0.0,0.0,167.97,167.97,167.97,0.0,0.0,169.23,169.23,169.23,0.0,0.0
2018-09-02,167.04,167.04,167.04,0.0,0.0,168.25,168.25,168.25,0.0,0.0,167.04,167.04,167.04,0.0,0.0,167.69,167.69,167.69,0.0,0.0
2018-09-09,168.97,168.97,168.97,0.0,0.0,169.49,169.49,169.49,0.0,0.0,168.97,168.97,168.97,0.0,0.0,169.49,169.49,169.49,0.0,0.0
2018-09-16,167.37,167.37,167.37,0.0,0.0,167.37,167.37,167.37,0.0,0.0,167.06,167.06,167.06,0.0,0.0,167.06,167.06,167.06,0.0,0.0
2018-09-23,164.63,164.63,164.63,0.0,0.0,165.75,165.75,165.75,0.0,0.0,164.63,164.63,164.63,0.0,0.0,165.29,165.29,165.29,0.0,0.0
2018-09-30,159.81,159.81,159.81,0.0,0.0,159.81,159.81,159.81,0.0,0.0,156.28,156.28,156.28,0.0,0.0,157.96,157.96,157.96,0.0,0.0
2018-10-07,151.46,151.46,151.46,0.0,0.0,151.46,151.46,151.46,0.0,0.0,148.14,148.14,148.14,0.0,0.0,149.88,149.88,149.88,0.0,0.0
2018-10-14,151.68,151.68,151.68,0.0,0.0,151.68,151.68,151.68,0.0,0.0,149.16,149.16,149.16,0.0,0.0,149.39,149.39,149.39,0.0,0.0
2018-10-21,143.46,143.46,143.46,0.0,0.0,145.14,145.14,145.14,0.0,0.0,143.34,143.34,143.34,0.0,0.0,143.69,143.69,143.69,0.0,0.0
2018-10-28,151.73,151.73,151.73,0.0,0.0,152.75,152.75,152.75,0.0,0.0,150.27,150.27,150.27,0.0,0.0,151.76,151.76,151.76,0.0,0.0
2018-11-04,152.45,152.45,152.45,0.0,0.0,152.45,152.45,152.45,0.0,0.0,149.74,149.74,149.74,0.0,0.0,150.33,150.33,150.33,0.0,0.0
2018-11-11,147.53,147.53,147.53,0.0,0.0,149.13,149.13,149.13,0.0,0.0,147.53,147.53,147.53,0.0,0.0,149.13,149.13,149.13,0.0,0.0
2018-11-18,143.76,143.76,143.76,0.0,0.0,145.86,145.86,145.86,0.0,0.0,143.76,143.76,143.76,0.0,0.0,145.86,145.86,145.86,0.0,0.0
2018-11-25,149.12,149.12,149.12,0.0,0.0,150.81,150.81,150.81,0.0,0.0,149.12,149.12,149.12,0.0,0.0,150.81,150.81,150.81,0.0,0.0
2018-12-02,145.25,145.25,145.25,0.0,0.0,146.11,146.11,146.11,0.0,0.0,140.97,140.97,140.97,0.0,0.0,141.75,141.75,141.75,0.0,0.0
2018-12-09,139.11,139.11,139.11,0.0,0.0,140.63,140.63,140.63,0.0,0.0,137.9,137.9,137.9,0.0,0.0,138.16,138.16,138.16,0.0,0.0
2018-12-16,132.16,132.16,132.16,0.0,0.0,132.52,132.52,132.52,0.0,0.0,127.96,127.96,127.96,0.0,0.0,128.16,128.16,128.16,0.0,0.0
2018-12-23,130.87,130.87,130.87,0.0,0.0,132.06,132.06,132.06,0.0,0.0,130.1,130.1,130.1,0.0,0.0,130.54,130.54,130.54,0.0,0.0
2018-12-30,130.59,130.59,130.59,0.0,0.0,133.59,133.59,133.59,0.0,0.0,130.54,130.54,130.54,0.0,0.0,133.47,133.47,133.47,0.0,0.0
2019-01-06,139.97,139.97,139.97,0.0,0.0,140.68,140.68,140.68,0.0,0.0,139.41,139.41,139.41,0.0,0.0,140.64,140.64,140.64,0.0,0.0
2019-01-13,143.84,143.84,143.84,0.0,0.0,145.13,145.13,145.13,0.0,0.0,143.65,143.65,143.65,0.0,0.0,145.13,145.13,145.13,0.0,0.0
2019-01-20,145.74,145.74,145.74,0.0,0.0,146.0,146.0,146.0,0.0,0.0,145.73,145.73,145.73,0.0,0.0,145.74,145.74,145.74,0.0,0.0
2019-01-27,147.32,147.32,147.32,0.0,0.0,147.55,147.55,147.55,0.0,0.0,146.72,146.72,146.72,0.0,0.0,147.38,147.38,147.38,0.0,0.0
2019-02-03,146.28,146.28,146.28,0.0,0.0,147.07,147.07,147.07,0.0,0.0,146.09,146.09,146.09,0.0,0.0,147.02,147.02,147.02,0.0,0.0
2019-02-10,152.01,152.01,152.01,0.0,0.0,153.0,153.0,153.0,0.0,0.0,152.01,152.01,152.01,0.0,0.0,153.0,153.0,153.0,0.0,0.0
2019-02-17,153.0,153.0,153.0,0.0,0.0,154.53,154.53,154.53,0.0,0.0,153.0,153.0,153.0,0.0,0.0,154.53,154.53,154.53,0.0,0.0
2019-02-24,154.0,154.0,154.0,0.0,0.0,154.12,154.12,154.12,0.0,0.0,152.88,152.88,152.88,0.0,0.0,153.85,153.85,153.85,0.0,0.0
2019-03-03,146.53,146.53,146.53,0.0,0.0,147.28,147.28,147.28,0.0,0.0,146.53,146.53,146.53,0.0,0.0,147.28,147.28,147.28,0.0,0.0
2019-03-10,150.64,150.64,150.64,0.0,0.0,151.62,151.62,151.62,0.0,0.0,150.5,150.5,150.5,0.0,0.0,150.5,150.5,150.5,0.0,0.0
2019-03-17,151.73,151.73,151.73,0.0,0.0,151.73,151.73,151.73,0.0,0.0,148.64,148.64,148.64,0.0,0.0,148.64,148.64,148.64,0.0,0.0
2019-03-24,151.4,151.4,151.4,0.0,0.0,151.4,151.4,151.4,0.0,0.0,150.71,150.71,150.71,0.0,0.0,151.2,151.2,151.2,0.0,0.0
2019-03-31,152.86,152.86,152.86,0.0,0.0,154.08,154.08,154.08,0.0,0.0,152.86,152.86,152.86,0.0,0.0,153.85,153.85,153.85,0.0,0.0
2019-04-07,154.61,154.61,154.61,0.0,0.0,154.61,154.61,154.61,0.0,0.0,153.72,153.72,153.72,0.0,0.0,154.07,154.07,154.07,0.0,0.0
2019-04-14,151.0,151.0,151.0,0.0,0.0,151.56,151.56,151.56,0.0,0.0,150.49,150.49,150.49,0.0,0.0,151.49,151.49,151.49,0.0,0.0
2019-04-21,152.05,152.05,152.05,0.0,0.0,153.73,153.73,153.73,0.0,0.0,151.94,151.94,151.94,0.0,0.0,153.62,153.62,153.62,0.0,0.0
2019-04-28,151.35,151.35,151.35,0.0,0.0,152.63,152.63,152.63,0.0,0.0,151.35,151.35,151.35,0.0,0.0,152.58,152.58,152.58,0.0,0.0
2019-05-05,148.24,148.24,148.24,0.0,0.0,149.71,149.71,149.71,0.0,0.0,146.59,146.59,146.59,0.0,0.0,149.22,149.22,149.22,0.0,0.0
2019-05-12,146.69,146.69,146.69,0.0,0.0,147.65,147.65,147.65,0.0,0.0,145.9,145.9,145.9,0.0,0.0,145.9,145.9,145.9,0.0,0.0
2019-05-19,142.14,142.14,142.14,0.0,0.0,142.55,142.55,142.55,0.0,0.0,142.14,142.14,142.14,0.0,0.0,142.46,142.46,142.46,0.0,0.0
2019-05-26,138.34,138.34,138.34,0.0,0.0,139.61,139.61,139.61,0.0,0.0,138.25,138.25,138.25,0.0,0.0,139.15,139.15,139.15,0.0,0.0
2019-06-02,145.31,145.31,145.31,0.0,0.0,146.3,146.3,146.3,0.0,0.0,145.31,145.31,145.31,0.0,0.0,145.6,145.6,145.6,0.0,0.0
2019-06-09,146.61,146.61,146.61,0.0,0.0,146.61,146.61,146.61,0.0,0.0,145.77,145.77,145.77,0.0,0.0,145.77,145.77,145.77,0.0,0.0
2019-06-16,148.77,148.77,148.77,0.0,0.0,148.77,148.77,148.77,0.0,0.0,147.68,147.68,147.68,0.0,0.0,148.0,148.0,148.0,0.0,0.0
2019-06-23,146.6,146.6,146.6,0.0,0.0,148.29,148.29,148.29,0.0,0.0,146.6,146.6,146.6,0.0,0.0,148.29,148.29,148.29,0.0,0.0
2019-06-30,148.98,148.98,148.98,0.0,0.0,150.49,150.49,150.49,0.0,0.0,148.94,148.94,148.94,0.0,0.0,150.39,150.39,150.39,0.0,0.0
2019-07-07,149.29,149.29,149.29,0.0,0.0,150.54,150.54,150.54,0.0,0.0,149.29,149.29,149.29,0.0,0.0,150.39,150.39,150.39,0.0,0.0
2019-07-14,147.51,147.51,147.51,0.0,0.0,147.76,147.76,147.76,0.0,0.0,146.4,146.4,146.4,0.0,0.0,146.4,146.4,146.4,0.0,0.0
2019-07-21,147.58,147.58,147.58,0.0,0.0,148.56,148.56,148.56,0.0,0.0,147.58,147.58,147.58,0.0,0.0,148.48,148.48,148.48,0.0,0.0
2019-07-28,143.69,143.69,143.69,0.0,0.0,143.77,143.77,143.77,0.0,0.0,142.18,142.18,142.18,0.0,0.0,143.21,143.21,143.21,0.0,0.0
2019-08-04,141.25,141.25,141.25,0.0,0.0,141.68,141.68,141.68,0.0,0.0,140.66,140.66,140.66,0.0,0.0,141.01,141.01,141.01,0.0,0.0
2019-08-11,137.02,137.02,137.02,0.0,0.0,138.53,138.53,138.53,0.0,0.0,137.02,137.02,137.02,0.0,0.0,138.44,138.44,138.44,0.0,0.0
2019-08-18,139.65,139.65,139.65,0.0,0.0,139.65,139.65,139.65,0.0,0.0,136.52,136.52,136.52,0.0,0.0,136.59,136.59,136.59,0.0,0.0
2019-08-25,140.26,140.26,140.26,0.0,0.0,140.26,140.26,140.26,0.0,0.0,139.2,139.2,139.2,0.0,0.0,139.52,139.52,139.52,0.0,0.0
2019-09-01,141.52,141.52,141.52,0.0,0.0,142.2,142.2,142.2,0.0,0.0,141.19,141.19,141.19,0.0,0.0,141.19,141.19,141.19,0.0,0.0
2019-09-08,144.89,144.89,144.89,0.0,0.0,145.57,145.57,145.57,0.0,0.0,144.57,144.57,144.57,0.0,0.0,144.63,144.63,144.63,0.0,0.0
2019-09-15,144.0,144.0,144.0,0.0,0.0,145.06,145.06,145.06,0.0,0.0,143.76,143.76,143.76,0.0,0.0,143.76,143.76,143.76,0.0,0.0
2019-09-22,141.96,141.96,141.96,0.0,0.0,142.04,142.04,142.04,0.0,0.0,139.66,139.66,139.66,0.0,0.0,140.23,140.23,140.23,0.0,0.0
2019-09-29,139.08,139.08,139.08,0.0,0.0,140.26,140.26,140.26,0.0,0.0,138.78,138.78,138.78,0.0,0.0,140.26,140.26,140.26,0.0,0.0
2019-10-06,139.94,139.94,139.94,0.0,0.0,142.5,142.5,142.5,0.0,0.0,139.94,139.94,139.94,0.0,0.0,141.38,141.38,141.38,0.0,0.0
2019-10-13,142.66,142.66,142.66,0.0,0.0,143.02,143.02,143.02,0.0,0.0,142.47,142.47,142.47,0.0,0.0,142.91,142.91,142.91,0.0,0.0
2019-10-20,142.86,142.86,142.86,0.0,0.0,144.5,144.5,144.5,0.0,0.0,142.86,142.86,142.86,0.0,0.0,144.06,144.06,144.06,0.0,0.0
2019-10-27,145.25,145.25,145.25,0.0,0.0,146.89,146.89,146.89,0.0,0.0,145.25,145.25,145.25,0.0,0.0,146.89,146.89,146.89,0.0,0.0
2019-11-03,147.16,147.16,147.16,0.0,0.0,148.52,148.52,148.52,0.0,0.0,147.16,147.16,147.16,0.0,0.0,148.52,148.52,148.52,0.0,0.0
2019-11-10,148.48,148.48,148.48,0.0,0.0,149.2,149.2,149.2,0.0,0.0,148.48,148.48,148.48,0.0,0.0,149.17,149.17,149.17,0.0,0.0
2019-11-17,148.69,148.69,148.69,0.0,0.0,148.76,148.76,148.76,0.0,0.0,148.11,148.11,148.11,0.0,0.0,148.65,148.65,148.65,0.0,0.0
2019-11-24,152.18,152.18,152.18,0.0,0.0,152.24,152.24,152.24,0.0,0.0,150.87,150.87,150.87,0.0,0.0,150.87,150.87,150.87,0.0,0.0
2019-12-01,151.09,151.09,151.09,0.0,0.0,151.75,151.75,151.75,0.0,0.0,151.09,151.09,151.09,0.0,0.0,151.39,151.39,151.39,0.0,0.0
2019-12-08,151.35,151.35,151.35,0.0,0.0,151.55,151.55,151.55,0.0,0.0,150.55,150.55,150.55,0.0,0.0,150.73,150.73,150.73,0.0,0.0
2019-12-15,153.52,153.52,153.52,0.0,0.0,153.59,153.59,153.59,0.0,0.0,153.3,153.3,153.3,0.0,0.0,153.31,153.31,153.31,0.0,0.0
2019-12-22,153.12,153.12,153.12,0.0,0.0,153.89,153.89,153.89,0.0,0.0,153.12,153.12,153.12,0.0,0.0,153.51,153.51,153.51,0.0,0.0
2019-12-29,152.55,152.55,152.55,0.0,0.0,154.21,154.21,154.21,0.0,0.0,152.55,152.55,152.55,0.0,0.0,153.84,153.84,153.84,0.0,0.0
2020-01-05,154.63,154.63,154.63,0.0,0.0,154.65,154.65,154.65,0.0,0.0,153.72,153.72,153.72,0.0,0.0,154.06,154.06,154.06,0.0,0.0
2020-01-12,157.01,157.01,157.01,0.0,0.0,157.01,157.01,157.01,0.0,0.0,156.32,156.32,156.32,0.0,0.0,156.59,156.59,156.59,0.0,0.0
2020-01-19,156.88,156.88,156.88,0.0,0.0,156.88,156.88,156.88,0.0,0.0,153.64,153.64,153.64,0.0,0.0,154.56,154.56,154.56,0.0,0.0
2020-01-26,152.33,152.33,152.33,0.0,0.0,152.33,152.33,152.33,0.0,0.0,149.78,149.78,149.78,0.0,0.0,149.87,149.87,149.87,0.0,0.0
2020-02-02,154.55,154.55,154.55,0.0,0.0,154.55,154.55,154.55,0.0,0.0,153.28,153.28,153.28,0.0,0.0,153.44,153.44,153.44,0.0,0.0
2020-02-09,159.26,159.26,159.26,0.0,0.0,159.26,159.26,159.26,0.0,0.0,158.45,158.45,158.45,0.0,0.0,158.78,158.78,158.78,0.0,0.0
2020-02-16,157.5,157.5,157.5,0.0,0.0,158.46,158.46,158.46,0.0,0.0,157.5,157.5,157.5,0.0,0.0,158.19,158.19,158.19,0.0,0.0
2020-02-23,134.48,134.48,134.48,0.0,0.0,138.54,138.54,138.54,0.0,0.0,134.48,134.48,134.48,0.0,0.0,138.03,138.03,138.03,0.0,0.0
2020-03-01,135.04,135.04,135.04,0.0,0.0,137.72,137.72,137.72,0.0,0.0,134.07,134.07,134.07,0.0,0.0,137.37,137.37,137.37,0.0,0.0
2020-03-08,117.34,117.34,117.34,0.0,0.0,117.34,117.34,117.34,0.0,0.0,117.34,117.34,117.34,0.0,0.0,117.34,117.34,117.34,0.0,0.0
2020-03-15,96.48,96.48,96.48,0.0,0.0,96.48,96.48,96.48,0.0,0.0,96.48,96.48,96.48,0.0,0.0,96.48,96.48,96.48,0.0,0.0
2020-03-22,109.52,109.52,109.52,0.0,0.0,109.52,109.52,109.52,0.0,0.0,109.52,109.52,109.52,0.0,0.0,109.52,109.52,109.52,0.0,0.0
2020-03-29,106.29,106.29,106.29,0.0,0.0,106.3,106.3,106.3,0.0,0.0,102.4,102.4,102.4,0.0,0.0,103.66,103.66,103.66,0.0,0.0
2020-04-05,122.33,122.33,122.33,0.0,0.0,124.43,124.43,124.43,0.0,0.0,121.56,121.56,121.56,0.0,0.0,122.43,122.43,122.43,0.0,0.0
2020-04-12,124.18,124.18,124.18,0.0,0.0,124.81,124.81,124.81,0.0,0.0,123.26,123.26,123.26,0.0,0.0,124.4,124.4,124.4,0.0,0.0
2020-04-19,123.62,123.62,123.62,0.0,0.0,125.19,125.19,125.19,0.0,0.0,123.44,123.44,123.44,0.0,0.0,125.19,125.19,125.19,0.0,0.0
2020-04-26,127.11,127.11,127.11,0.0,0.0,127.11,127.11,127.11,0.0,0.0,127.11,127.11,127.11,0.0,0.0,127.11,127.11,127.11,0.0,0.0
2020-05-03,135.01,135.01,135.01,0.0,0.0,137.36,137.36,137.36,0.0,0.0,135.01,135.01,135.01,0.0,0.0,137.24,137.24,137.24,0.0,0.0
2020-05-10,129.71,129.71,129.71,0.0,0.0,132.82,132.82,132.82,0.0,0.0,129.71,129.71,129.71,0.0,0.0,132.53,132.53,132.53,0.0,0.0
2020-05-17,142.05,142.05,142.05,0.0,0.0,142.05,142.05,142.05,0.0,0.0,140.7,140.7,140.7,0.0,0.0,141.73,141.73,141.73,0.0,0.0
2020-05-24,144.69,144.69,144.69,0.0,0.0,145.98,145.98,145.98,0.0,0.0,144.03,144.03,144.03,0.0,0.0,145.73,145.73,145.73,0.0,0.0
2020-05-31,154.96,154.96,154.96,0.0,0.0,154.96,154.96,154.96,0.0,0.0,154.96,154.96,154.96,0.0,0.0,154.96,154.96,154.96,0.0,0.0
2020-06-07,146.29,146.29,146.29,0.0,0.0,146.29,146.29,146.29,0.0,0.0,142.5,142.5,142.5,0.0,0.0,144.74,144.74,144.74,0.0,0.0
2020-06-14,151.08,151.08,151.08,0.0,0.0,151.08,151.08,151.08,0.0,0.0,147.93,147.93,147.93,0.0,0.0,149.2,149.2,149.2,0.0,0.0
2020-06-21,146.68,146.68,146.68,0.0,0.0,147.14,147.14,147.14,0.0,0.0,145.24,145.24,145.24,0.0,0.0,145.64,145.64,145.64,0.0,0.0
2020-06-28,150.88,150.88,150.88,0.0,0.0,150.88,150.88,150.88,0.0,0.0,150.88,150.88,150.88,0.0,0.0,150.88,150.88,150.88,0.0,0.0
2020-07-05,151.66,151.66,151.66,0.0,0.0,151.66,151.66,151.66,0.0,0.0,149.31,149.31,149.31,0.0,0.0,149.31,149.31,149.31,0.0,0.0
